epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,35266,0.52407,0.437,0.70375,0.99212,0.98763,0.99397,0.95143,0.35852,0.25427,0.66448,0.0093169,0.0093169,0.0093169
71,35709.9,0.5245,0.43718,0.70447,0.99214,0.98768,0.99398,0.95162,0.35815,0.25398,0.6644,0.009307,0.009307,0.009307
72,36167.6,0.52325,0.43525,0.70435,0.99228,0.98756,0.99399,0.95181,0.35765,0.25344,0.66433,0.0092971,0.0092971,0.0092971
73,36615.8,0.52082,0.43465,0.70355,0.9922,0.98757,0.99399,0.95197,0.35717,0.25325,0.66426,0.0092872,0.0092872,0.0092872
74,37056.7,0.5214,0.43574,0.70347,0.99258,0.98732,0.99399,0.95208,0.35688,0.25304,0.66421,0.0092773,0.0092773,0.0092773
75,37498.4,0.52064,0.43325,0.70254,0.9926,0.98734,0.99401,0.95223,0.35654,0.25235,0.66416,0.0092674,0.0092674,0.0092674
76,38077.2,0.52081,0.4326,0.70289,0.99272,0.98761,0.99403,0.95241,0.35607,0.2521,0.66408,0.0092575,0.0092575,0.0092575
77,38547.9,0.52092,0.43308,0.70409,0.99256,0.98791,0.99404,0.95246,0.35564,0.25152,0.66402,0.0092476,0.0092476,0.0092476
78,39029.3,0.51717,0.42849,0.7025,0.99237,0.98811,0.99406,0.95276,0.35484,0.25116,0.66394,0.0092377,0.0092377,0.0092377
79,39519.8,0.5188,0.43197,0.70226,0.99238,0.98819,0.99405,0.953,0.35449,0.25108,0.66387,0.0092278,0.0092278,0.0092278
80,40001.5,0.51819,0.43098,0.70241,0.99246,0.98814,0.99406,0.95308,0.35407,0.25074,0.66381,0.0092179,0.0092179,0.0092179
81,40481,0.51598,0.42842,0.70239,0.99244,0.98811,0.99406,0.95322,0.35368,0.25039,0.66375,0.009208,0.009208,0.009208
82,40963.3,0.51752,0.43082,0.70307,0.99228,0.9885,0.99407,0.95331,0.35316,0.25015,0.6637,0.0091981,0.0091981,0.0091981
83,41442.7,0.51687,0.4291,0.70287,0.99209,0.98899,0.99407,0.95352,0.3528,0.24991,0.66364,0.0091882,0.0091882,0.0091882
84,41924.3,0.51417,0.42757,0.70222,0.99244,0.98896,0.99407,0.95366,0.35232,0.2495,0.66358,0.0091783,0.0091783,0.0091783
85,42406.2,0.51496,0.42705,0.70284,0.99267,0.98864,0.99407,0.95362,0.35182,0.24906,0.66351,0.0091684,0.0091684,0.0091684
86,42886.9,0.51083,0.42443,0.70145,0.99262,0.98886,0.99407,0.9538,0.35157,0.24869,0.66348,0.0091585,0.0091585,0.0091585
87,43366.7,0.51292,0.42561,0.70172,0.99279,0.98871,0.99408,0.95395,0.35132,0.24832,0.66345,0.0091486,0.0091486,0.0091486
88,43846.9,0.51135,0.42326,0.70018,0.99271,0.98876,0.99408,0.95396,0.35101,0.24825,0.66338,0.0091387,0.0091387,0.0091387
89,44328.1,0.51404,0.42378,0.70196,0.99282,0.98868,0.99409,0.95416,0.35067,0.24801,0.66333,0.0091288,0.0091288,0.0091288
90,44808.2,0.51179,0.42238,0.70173,0.99302,0.98866,0.99409,0.95414,0.35031,0.24772,0.66328,0.0091189,0.0091189,0.0091189
91,45293.1,0.50989,0.4226,0.70126,0.99313,0.98871,0.99411,0.9542,0.34986,0.24737,0.6632,0.009109,0.009109,0.009109
92,45782.8,0.51104,0.42241,0.70217,0.99326,0.98871,0.99412,0.95437,0.3495,0.24735,0.66314,0.0090991,0.0090991,0.0090991
93,46269.5,0.51177,0.42251,0.70155,0.9932,0.98871,0.99412,0.95462,0.34896,0.2472,0.66307,0.0090892,0.0090892,0.0090892
94,46763,0.51239,0.4266,0.7013,0.99308,0.98879,0.99413,0.95485,0.34859,0.24679,0.66301,0.0090793,0.0090793,0.0090793
95,47240.5,0.51005,0.42212,0.70072,0.99325,0.98885,0.99414,0.95485,0.34845,0.24658,0.66298,0.0090694,0.0090694,0.0090694
96,47903.6,0.50884,0.41958,0.70041,0.99311,0.98902,0.99414,0.95504,0.34824,0.24622,0.66293,0.0090595,0.0090595,0.0090595
97,48400.1,0.50685,0.41858,0.70069,0.99298,0.98919,0.99414,0.95514,0.34787,0.24593,0.66287,0.0090496,0.0090496,0.0090496
98,48927.2,0.50633,0.41674,0.69979,0.99301,0.98929,0.99415,0.95516,0.34747,0.24566,0.66279,0.0090397,0.0090397,0.0090397
99,49444.7,0.50412,0.4158,0.69993,0.99364,0.98894,0.99417,0.95535,0.34709,0.2453,0.66275,0.0090298,0.0090298,0.0090298
100,49924.8,0.50545,0.41935,0.70026,0.99327,0.98907,0.99418,0.95544,0.34667,0.24524,0.66269,0.0090199,0.0090199,0.0090199
101,50408,0.50439,0.41782,0.70042,0.99288,0.98947,0.99419,0.95546,0.34637,0.24521,0.66263,0.00901,0.00901,0.00901
102,50906.8,0.50474,0.41628,0.70016,0.99274,0.98947,0.9942,0.95548,0.34619,0.24532,0.66259,0.0090001,0.0090001,0.0090001
103,51390.7,0.50593,0.41864,0.70088,0.99294,0.98961,0.99419,0.95558,0.34595,0.24518,0.66254,0.0089902,0.0089902,0.0089902
104,51884.7,0.50465,0.41711,0.70051,0.99313,0.98947,0.99421,0.95556,0.34568,0.24515,0.66249,0.0089803,0.0089803,0.0089803
105,52367.5,0.50463,0.41401,0.69876,0.99316,0.98949,0.99422,0.95559,0.34544,0.24514,0.66245,0.0089704,0.0089704,0.0089704
106,52851.4,0.50258,0.41531,0.69943,0.99292,0.98959,0.99423,0.95574,0.3455,0.24513,0.6624,0.0089605,0.0089605,0.0089605
107,53363,0.50587,0.41706,0.70026,0.99276,0.98956,0.99423,0.95563,0.34523,0.24491,0.66235,0.0089506,0.0089506,0.0089506
108,53895.2,0.50332,0.41574,0.69926,0.99256,0.98969,0.99424,0.95564,0.34501,0.24488,0.66229,0.0089407,0.0089407,0.0089407
109,54605.2,0.50399,0.41701,0.70012,0.99259,0.98973,0.99425,0.95574,0.34457,0.2446,0.66223,0.0089308,0.0089308,0.0089308
110,55314.9,0.5045,0.41249,0.70041,0.99259,0.98994,0.99427,0.95586,0.34434,0.2445,0.66219,0.0089209,0.0089209,0.0089209
111,56026.5,0.50149,0.41258,0.69909,0.99269,0.98995,0.99429,0.95591,0.34398,0.24435,0.66213,0.008911,0.008911,0.008911
112,56734.5,0.50362,0.41486,0.70052,0.99248,0.99036,0.99424,0.95615,0.34379,0.24436,0.66207,0.0089011,0.0089011,0.0089011
113,57445.3,0.50116,0.41111,0.69903,0.99295,0.98983,0.9943,0.95612,0.3437,0.24448,0.66203,0.0088912,0.0088912,0.0088912
114,58159.7,0.49988,0.41046,0.69986,0.993,0.98993,0.99425,0.95623,0.34345,0.24469,0.66199,0.0088813,0.0088813,0.0088813
115,58871,0.5043,0.4155,0.70021,0.99281,0.99027,0.99427,0.95633,0.3432,0.24449,0.66193,0.0088714,0.0088714,0.0088714
116,59614,0.49872,0.41182,0.69885,0.99262,0.99035,0.99432,0.95642,0.34309,0.24443,0.66189,0.0088615,0.0088615,0.0088615
117,60336,0.50083,0.41199,0.6997,0.99291,0.99036,0.99433,0.95648,0.34287,0.2443,0.66183,0.0088516,0.0088516,0.0088516
118,60874.9,0.50143,0.41411,0.69984,0.99297,0.99039,0.99434,0.95661,0.34253,0.24419,0.66178,0.0088417,0.0088417,0.0088417
119,61382.9,0.50211,0.41318,0.70008,0.99289,0.99051,0.99434,0.95671,0.3423,0.24424,0.66173,0.0088318,0.0088318,0.0088318
120,61877.8,0.49953,0.41054,0.69967,0.99308,0.99058,0.99434,0.9567,0.34224,0.24429,0.66168,0.0088219,0.0088219,0.0088219
121,62414.8,0.49681,0.4075,0.69932,0.99297,0.99065,0.99431,0.9567,0.34216,0.24422,0.66165,0.008812,0.008812,0.008812
122,62914.1,0.49966,0.41219,0.69913,0.99299,0.9908,0.99431,0.9568,0.34179,0.24376,0.66161,0.0088021,0.0088021,0.0088021
123,63398.1,0.49746,0.40915,0.69942,0.99286,0.99083,0.99432,0.95682,0.34131,0.2434,0.66156,0.0087922,0.0087922,0.0087922
124,63893.8,0.49784,0.40878,0.69937,0.99298,0.99085,0.99437,0.95704,0.34096,0.24315,0.66151,0.0087823,0.0087823,0.0087823
125,64379.1,0.49781,0.40991,0.69897,0.99348,0.99055,0.99438,0.9571,0.3406,0.24266,0.66147,0.0087724,0.0087724,0.0087724
126,64864.3,0.49982,0.41141,0.69935,0.99366,0.99057,0.99438,0.95726,0.34032,0.24239,0.6614,0.0087625,0.0087625,0.0087625
127,65348.8,0.49493,0.40824,0.69805,0.99321,0.99067,0.99438,0.95724,0.33985,0.24231,0.66137,0.0087526,0.0087526,0.0087526
128,65832.3,0.49453,0.40582,0.69808,0.99335,0.99063,0.99438,0.95727,0.3395,0.24208,0.66133,0.0087427,0.0087427,0.0087427
129,66315.1,0.49567,0.40728,0.69887,0.9934,0.99053,0.99438,0.95727,0.33926,0.24193,0.66128,0.0087328,0.0087328,0.0087328
130,66797.3,0.4956,0.40727,0.69894,0.9931,0.9908,0.99439,0.95752,0.33906,0.2416,0.66123,0.0087229,0.0087229,0.0087229
131,67281.5,0.49439,0.40751,0.6989,0.99295,0.99086,0.99438,0.95766,0.3387,0.24173,0.66119,0.008713,0.008713,0.008713
132,67765,0.49204,0.40477,0.6976,0.99303,0.99076,0.99443,0.95761,0.33842,0.24171,0.66113,0.0087031,0.0087031,0.0087031
133,68247.6,0.49371,0.40599,0.69788,0.99311,0.99079,0.99442,0.95778,0.3378,0.24139,0.66108,0.0086932,0.0086932,0.0086932
134,68728.8,0.49303,0.40411,0.69744,0.99296,0.99089,0.99441,0.95776,0.33745,0.24132,0.66104,0.0086833,0.0086833,0.0086833
135,69213,0.49125,0.40319,0.6973,0.99275,0.99132,0.9944,0.95792,0.33702,0.24119,0.66099,0.0086734,0.0086734,0.0086734
136,69697.8,0.49276,0.40383,0.69854,0.99298,0.99115,0.99441,0.95804,0.33655,0.24099,0.66093,0.0086635,0.0086635,0.0086635
137,70181.5,0.49223,0.40584,0.698,0.99336,0.99082,0.99441,0.95813,0.33615,0.24092,0.66089,0.0086536,0.0086536,0.0086536
138,70665.3,0.49283,0.40412,0.69777,0.99361,0.99082,0.99441,0.95836,0.33572,0.24089,0.66084,0.0086437,0.0086437,0.0086437
139,71149,0.49358,0.40376,0.69827,0.99389,0.99061,0.99443,0.95819,0.33541,0.24066,0.66079,0.0086338,0.0086338,0.0086338
140,71632.4,0.49138,0.402,0.69853,0.99411,0.99045,0.99444,0.95833,0.33499,0.24031,0.66073,0.0086239,0.0086239,0.0086239
141,72114.5,0.49515,0.40454,0.69793,0.99387,0.99073,0.99443,0.95858,0.3345,0.2402,0.66066,0.008614,0.008614,0.008614
142,72594.1,0.49148,0.40314,0.69764,0.99371,0.9908,0.99445,0.9586,0.33388,0.23991,0.6606,0.0086041,0.0086041,0.0086041
143,73078.2,0.49477,0.40465,0.69838,0.994,0.99068,0.99443,0.9586,0.33336,0.23938,0.66053,0.0085942,0.0085942,0.0085942
144,73561,0.49166,0.40224,0.69759,0.994,0.99092,0.99446,0.95861,0.33296,0.23906,0.66047,0.0085843,0.0085843,0.0085843
145,74044.2,0.49234,0.40177,0.69737,0.99418,0.99063,0.99446,0.95868,0.33258,0.23884,0.66042,0.0085744,0.0085744,0.0085744
146,74527.2,0.49372,0.40357,0.69774,0.99381,0.99115,0.99446,0.95872,0.33239,0.23863,0.66038,0.0085645,0.0085645,0.0085645
147,75009.7,0.49134,0.40359,0.6979,0.99453,0.99047,0.99447,0.95879,0.33209,0.23844,0.66033,0.0085546,0.0085546,0.0085546
148,75494.2,0.49216,0.40177,0.69819,0.99432,0.99096,0.99446,0.95887,0.33181,0.23835,0.66028,0.0085447,0.0085447,0.0085447
149,75978.2,0.4892,0.3984,0.69733,0.99413,0.99112,0.99442,0.95896,0.33167,0.23832,0.66024,0.0085348,0.0085348,0.0085348
150,76462,0.48992,0.39946,0.69759,0.99404,0.99131,0.99442,0.95894,0.33137,0.23808,0.66019,0.0085249,0.0085249,0.0085249
151,76944.1,0.49092,0.40247,0.6974,0.99406,0.9913,0.99442,0.95913,0.33101,0.23774,0.66017,0.008515,0.008515,0.008515
152,77428.7,0.49163,0.40406,0.69734,0.994,0.99131,0.99443,0.95928,0.33069,0.23782,0.6601,0.0085051,0.0085051,0.0085051
153,77914,0.48948,0.39872,0.69785,0.99394,0.99136,0.99444,0.95925,0.33052,0.23761,0.66007,0.0084952,0.0084952,0.0084952
154,78398,0.48902,0.39955,0.69794,0.99395,0.99142,0.99445,0.95923,0.33031,0.23747,0.66003,0.0084853,0.0084853,0.0084853
155,78881.6,0.48792,0.40091,0.69724,0.99415,0.99137,0.99445,0.95939,0.32999,0.23724,0.65998,0.0084754,0.0084754,0.0084754
156,79366.6,0.488,0.39816,0.69724,0.99417,0.99137,0.99445,0.95949,0.32971,0.23649,0.65995,0.0084655,0.0084655,0.0084655
157,79850,0.4877,0.39791,0.69781,0.99431,0.99143,0.99445,0.95957,0.3295,0.23633,0.65991,0.0084556,0.0084556,0.0084556
158,80333.7,0.48845,0.39837,0.69711,0.9945,0.99143,0.99443,0.95958,0.32939,0.23618,0.65986,0.0084457,0.0084457,0.0084457
159,80817.2,0.48557,0.39647,0.69746,0.99462,0.99148,0.99442,0.95964,0.32917,0.23593,0.65983,0.0084358,0.0084358,0.0084358
160,81301.1,0.48975,0.39581,0.69713,0.99464,0.99135,0.99443,0.9597,0.32889,0.23529,0.65981,0.0084259,0.0084259,0.0084259
161,81784.8,0.48874,0.39947,0.69728,0.99464,0.99142,0.99446,0.95964,0.32859,0.23486,0.65979,0.008416,0.008416,0.008416
162,82268.3,0.48438,0.3963,0.69688,0.99464,0.99154,0.99447,0.95979,0.32846,0.23474,0.65975,0.0084061,0.0084061,0.0084061
163,82751.7,0.48653,0.39821,0.69687,0.99474,0.99152,0.99448,0.95978,0.32822,0.23447,0.65972,0.0083962,0.0083962,0.0083962
164,83234.4,0.48715,0.39784,0.69678,0.9948,0.99134,0.99455,0.95978,0.32802,0.23434,0.65969,0.0083863,0.0083863,0.0083863
165,83720,0.48488,0.39653,0.69723,0.99471,0.99123,0.99457,0.96001,0.3279,0.23431,0.65966,0.0083764,0.0083764,0.0083764
166,84203.6,0.48688,0.39602,0.69641,0.99474,0.99136,0.99458,0.95996,0.32789,0.23426,0.65964,0.0083665,0.0083665,0.0083665
167,84686.4,0.48576,0.39672,0.69745,0.99502,0.99103,0.99458,0.95995,0.32777,0.23377,0.65963,0.0083566,0.0083566,0.0083566
168,85170.8,0.48714,0.39871,0.69685,0.99486,0.99097,0.99458,0.96015,0.32776,0.23373,0.65961,0.0083467,0.0083467,0.0083467
169,85655.1,0.48663,0.399,0.69766,0.99517,0.9908,0.99456,0.96011,0.32792,0.23408,0.6596,0.0083368,0.0083368,0.0083368
170,86138.5,0.48747,0.40057,0.69693,0.99514,0.99072,0.99456,0.96002,0.32822,0.23433,0.6596,0.0083269,0.0083269,0.0083269
171,86622.2,0.48745,0.39617,0.69702,0.995,0.99087,0.99457,0.96014,0.32826,0.23415,0.65958,0.008317,0.008317,0.008317
172,87104.9,0.48385,0.39524,0.69658,0.99505,0.99087,0.99457,0.96008,0.32806,0.2337,0.65956,0.0083071,0.0083071,0.0083071
173,87584.2,0.48689,0.39723,0.69747,0.99509,0.99093,0.99458,0.96,0.32828,0.23409,0.65954,0.0082972,0.0082972,0.0082972
174,88064.5,0.4879,0.39692,0.69711,0.99516,0.9909,0.99458,0.95984,0.32817,0.234,0.6595,0.0082873,0.0082873,0.0082873
175,88545.8,0.48639,0.39416,0.69665,0.995,0.99092,0.99455,0.96006,0.32806,0.23407,0.65947,0.0082774,0.0082774,0.0082774
